# Airline ICAO-to-telephony map, derived from OpenFlights airlines.dat.
# Source: https://openflights.org/data.html
# License: ODbL 1.0 (see LICENSE-OPENFLIGHTS.txt in this directory)
# Columns: icao<TAB>callsign<TAB>name<TAB>country
# Regenerate: python tools/refresh-airlines.py
GUJ	GUJARATAIR	Gujarat Airways	India
GUL	GULL-AIR	Gull Air	United States
GUM	GUM AIR	Gum Air	Suriname
GUN	HOOT	Grant Aviation	United States
GUS	GUJA	Guja	Mexico
GUY	GREEN BIRD	Air Guyane	French Guiana
GVG	BLUECRAFT	Flygaktiebolaget Gota Vingar	Sweden
GVI	IRINA	Air Victoria Georgia	Georgia
GVN	GAVINA	Gavina	Spain
GWI	GERMAN WINGS	Germanwings	Germany
GWL	GREAT WALL	Great Wall Airlines	China
GWN	GWYN	Gwyn Aviation	United Kingdom
GWS	GENAIR	General Airways	South Africa
GWY	GETAWAY	USA3000 Airlines	United States
GXA	GRIXONA	Grixona	Moldova
GXL	STARDUST	Star XL German Airlines	Germany
GXY	GALAX	Galaxy Airlines	Japan
GYP	GYPSY	Eagle Aviation	United Kingdom
GZA	EXCELLENT AIR	Excellent Air	Germany
GZD	GRIZODUBOVA AIR	Grizodubova Air Company	Russia
GZP	GAZPROMAVIA	Gazpromavia	Russia
HAA	AGROFORESTAL	Helicopteros Agroforestal	Chile
HAD	HAITI AVIA	Air D'Ayiti	Haiti
HAF	HELLENIC AIR FORCE	Hellenic Air Force	Greece
HAG	HAGELAND	Hageland Aviation Services	United States
HAH	AIR COMORES	Air Comores International	Comoros
HAJ	HAJVAIRY	Hajvairy Airlines	Pakistan
HAK	HELIFALCON	Pegasus Helicopters	Norway
HAL	HAWAIIAN	Hawaiian Airlines	United States
HAN	HANSUNG AIR	Hansung Airlines	Republic of Korea
HAP	HELIPERSONAL	Helicopteros Aero Personal	Mexico
HAR	HARBOR	Harbor Airlines	United States
HAS	HONDURAS AIR	Honduras Airlines	Honduras
HAT	TAXI BIRD	Air Taxi	France
HAU	SKYHAUL	Skyhaul	Japan
HAV	HAVILAH	Havilah Air Services	Nigeria
HAW	THAI HAWK	Bangkok Aviation Center	Thailand
HAX	SCOOP	Benair	Norway
HBA	HARBOR AIR	Trail Lake Flying Service	United States
HBC	HALISA	Haitian Aviation Line	Haiti
HBH	HEBEI AIR	Hebei Airlines	China
HBI	HELIBIRD	CHC Denmark	Denmark
HBL	HELIBLUE	Faroecopter	Denmark
HBR	HEBRADRAN	Hebradran Air Services	United Kingdom
HBT	HABICHT	Polizeihubschrauberstaffel Thuringen	Germany
HBU	KHARKIV UNIVERSAL	Universal Avia	Ukraine
HCA	HAVASU	Lake Havasu Air Service	United States
HCB	HELEN	Helenair (Barbados)	Barbados
HCL	HELENCORP	Helenair Corporation	Saint Lucia
HCN	HALCYON	Halcyon Air/Bissau Airways	Guinea-Bissau
HCP	HELI CZECH	Helicopter	Czech Republic
HCY	HELIOS	Helios Airways	Cyprus
HDA	HONG KONG DRAGON AIRLINES	Dragonair	DRAGON
HDC	HELICATALUNA	Helcopteros De Cataluna	Spain
HDI	DINAMICOS	Hoteles Dinamicos	Mexico
HDR	HELIDRIFT	Helikopterdrift	Norway
HEA	HELIAVIA	Heliavia-Transporte Aereo	Portugal
HEB	HELIBERNINA	Heli Bernina	Switzerland
HEC	HELICAMPECHE	Heliservicio Campeche	Mexico
HED	FLAPJACK	Herritage Aviation Developments	United Kingdom
HEI	AEROHEIN	Aerohein	Chile
HEJ	HELLAS JET	Hellas Jet	Greece
HEL	HELICOL	Helicol	Colombia
HEM	HEMS	CHC Helicopters	Australia
HEN	HELINAC	Helicopteros Y Vehiculos Nacionales Aereos	Mexico
HER	HEX AIRLINE	Hex'Air	France
HET	HELITAF	TAF Helicopters	Spain
HEX	HONIARA CARGO	Honiara Cargo Express	Solomon Islands
HEY	HELLENIC	Hellenic Airways	Greece
HFR	HELIFRANCE	Heli France	France
HFY	SKY FLYER	Hi Fly	Portugal
HGA	HOGAN AIR	Hogan Air	United States
HGD	HANGARD	Hangard Aviation	Mongolia
HGH	HIGHER	Atlantic Air Lift	France
HGK	SALAAMA	Fika Salaama Airlines	Uganda
HGR	HANG	Hangar 8	United Kingdom
HHA	ATLANTIC HONDURAS	Atlantic Airlines de Honduras	Honduras
HHE	HELI HOLLAND	Heli-Holland	Netherlands
HHH	HELICSA	Helicsa	Spain
HHI	HAMBURG JET	Hamburg International	Germany
HHN	ROOSTER	Hahn Air	Germany
HHO	HOUSTON HELI	Houston Helicopters	United States
HHP	HELENIA	Helenia Helicopter Service	Denmark
HHS	HIJET	Hi-Jet Helicopter Services	Suriname
HIA	HAIDA	Canadian Eagle Aviation	Canada
HIB	HELIBRAVO	Helibravo Aviacao	Portugal
HID	EJECUTIVA HIDALGO	Aviacion Ejecutiva De Hildago	Mexico
HIF	HIFSA	Heli-Iberica Fotogrametria	Spain
HIG	INTER GUYANNE	Heli-Inter Guyane	France
HIN	HOLDING GROUP	Holding International Group	Mexico
HIP	STARSA	Starship	Mexico
HIS	HISPANIOLA	Hispaniola Airways	Dominican Republic
HIT	HELITALIA	Helitalia	Italy
HJA	AIRHAITI	Air Haiti	Haiti
HJE	GOSA	Servicios Ejecutivos Gosa	Mexico
HJL	BIZJET	Hamlin Jet	United Kingdom
HJT	AL-RAIS CARGO	Al Rais Cargo	United Arab Emirates
HKA	SPEND AIR	Superior Aviation	United States
HKE	HONGKONG SHUTTLE	Hong Kong Express Airways	Hong Kong SAR of China
HKG	HONGKONG GOVERNMENT	Government Flying Service	Hong Kong SAR of China
HKH	HAWKHUNGARY	Air-Invest	Hungary
HKI	HAWKEYE	Hawkaire	United States
HKL	HAK AIRLINE	Hak Air	Nigeria
HKN	HANKINS	Jim Hankins Air Service	United States
HKR	AIR HAW	Hawk Air	Argentina
HKS	HELIBUS	CHC Helikopter Service	Norway
HLA	HEAVYLIFT	HC Airlines	United Kingdom
HLB	HIGH-LINE	High-Line Airways	Canada
HLC	HELICAP	Helicap	France
HLD	GRANITE	Grampian Flight Centre	United Kingdom
HLE	HELIMED	UK HEMS	United Kingdom
HLF	HAPAG LLOYD	Hapagfly	Germany
HLG	HELOG	Helog	Switzerland
HLH	HALA AIR	Hala Air	Sudan
HLI	HELI SAINT-TROPEZ	Heli Securite	France
HLK	HELI-LINK	Heli-Link	Switzerland
HLM	HELIMIDWEST	Heli Medwest De Mexico	Mexico
HLO	HALO	Samaritan Air Service	Canada
HLP	HELIPISTAS	Helipistas	Spain
HLR	HELI BULGARIA	Heli Air Services	Bulgaria
HLT	HELITAFE	Helitafe	Mexico
HLU	HELI UNION	Heli Union Heli Prestations	France
HLW	HELIWORKS	Heliworks	Chile
HLX	YELLOW CAB	TUIfly	Germany
HMA	TAHOMA	Air Tahoma	United States
HMC	HELIAMERICA	Heliamerica De Mexico	Mexico
HMD	HAMMOND	Charlie Hammonds Flying Service	United States
HMF	LIFEGUARD SWEDEN	Norrlandsflyg	Sweden
HMM	HAMRA	Hamra Air	United Arab Emirates
HMP	PAPAIR TERMINAL	Papair Terminal	Haiti
HMR	HAMMER	North American Charters	Canada
HMS	HEMUS AIR	Hemus Air	Bulgaria
HMT	HAMILTON	Air Nova	Canada
HMV	HOMAC	Homac Aviation	Luxembourg
HMX	HAWK MEXICO	Hawk De Mexico	Mexico
HMY	HARMONY	Harmony Airways	Canada
HNA	HELLENIC NAVY	Greek Navy	Greece
HNR	HANAIR	Haiti National Airlines (HANA)	Haiti
HNT	HELICOP INTER	Helicopteros Internacionales	Mexico
HNX	HNX	Hankook Airline	South Korea
HOA	HOLA	Hola Airlines	Spain
HOL	HOLIDAY	Holiday Airlines	United States
HOM	AERO HOMEX	Aero Homex	Mexico
HOR	HORIZON	Horizon Air-Taxi	Switzerland
HOZ	HORIZONTES AEREOS	Horizontes Aereos	Mexico
HPA	PEARL AIRWAYS	Pearl Airways	Haiti
HPJ	HOPA-JET	Hop-A-Jet	United States
HPL	HELIPORTUGAL	Heliportugal	Portugal
HPO	ALMIRON	Almiron Aviation	Uganda
HPR	HELIPRO	Rick Lucas Helicopters	New Zealand
HPS	HORIZON PLUS	Horizon Plus	Bangladesh
HRA	ERICA	Heli-Iberica	Spain
HRB	HAITI AIRLINE	Haiti International Airline	Haiti
HRH	TONGA ROYAL	Royal Tongan Airlines	Tonga
HRI	HELIRIM	Skyraidybos Mokymo Centras	Lithuania
HRM	HERMES	Hermes Airlines	Greece
HRT	CHARTRIGHT	Chartright Air	Canada
HRZ	CROATIAN AIRFORCE	Croatian Air Force	Croatia
HSA	DUMA	East African Safari Air	Kenya
HSE	HELISURESTE	Compania Helicopteros Del Sureste	Spain
HSI	HELISWISS	Heliswiss	Switzerland
HSK	MATRA	Sky Europe Airlines	Slovakia
HSM	ALOFUKAIR	Horizon Air for Transport and Training	Libya
HSO	HELIASTURIAS	Campania Helicopteros De Transporte	Spain
HSP	HOSPITAL	International Jet Charter	United States
HSR	HOOSIER	Citylink Airlines	United States
HSS	TAS HELICOPTEROS	Compania Transportes Aereos Del Sur	Spain
HST	HELLENIC STAR	Hellenic Star Airways	Greece
HSU	HELIS	Helisul	Portugal
HSV	HIGHSWEDE	Svenska Direktflyg	Sweden
HSY	HELISKY	Sky Helicopteros	Spain
HTA	SCANBIRD	Helitrans	Norway
HTC	HAITI TRANSAIR	Haiti Trans Air	Haiti
HTE	HELICOPTERSMEXICO	Midwest Helicopters De Mexico	Mexico
HTG	GROSSMANN	Grossmann Air Service	Austria
HTI	HAITI INTERNATIONAL	Haiti International Air	Haiti
HTL	HEARTLAND	Jet Link Aviation	United States
HTO	HELI TANGO	Tango Bravo	France
HTP	HELI TRIP	Heli Trip	Mexico
HTR	HOLSTEN	Holstenair Lubeck	Germany
HTS	HELITRANS	Helitrans Air Service	United States
HTT	HOTEL TANGO	Air Tchad	Chad
HUB	HUB	Hub Airlines	United States
HUC	LINEAS TEHUACAN	Aerloineas de Techuacan	Mexico
HUD	HUD	Horizons Unlimited	United States
HUF	HUNGARIAN AIRFORCE	Hungarian Air Force	Hungary
HUR	HURRICANE CHARTER	Miami Air Charter	United States
HUS	HUESSLER	Huessler Air Service	United States
HUT	AEROHUITZILIN	Aerotransportes Huitzilin	Mexico
HUV	SILVER EAGLE	Hunair Hungarian Airlines	Hungary
HUY	AERO HUMAYA	Aero Transportes Del Humaya	Mexico
HVA	HAVEN-AIR	Newair	United States
HVK	TURKISH AIRFORCE	Turkish Air Force	Turkey
HVL	HEAVYLIFT INTERNATIONAL	Heavylift International	United Arab Emirates
HVN	VIET NAM AIRLINES	Vietnam Airlines	Vietnam
HVY	HEAVY CARGO	Heavylift Cargo Airlines	Australia
HWD	FLITEWISE	HPM Investments	United Kingdom
HWY	HIWAY	Highland Airways	United Kingdom
HXA	CHINA EXPRESS	China Express Airlines	China
HYA	HYACK	Hyack Air	Canada
HYC	HYDRO CARGO	Hydro Air Flight Operations	South Africa
HYD	HYDRO	Hydro-Québec	Canada
HYH	HELIHUNGARY	Heli Hungary	Hungary
HYM	HIMALAYAN	Himalayan Airlines	Nepal
HYR	HIGHFLYER	Airlink Airways	Ireland
HZL	HAZELTON	Hazelton Airlines	Australia
HZT	HORIZON TOGO	Air Horizon	Togo
HZX	ZHONGXIN	Citic General Aviation	China
IAA	INDO LINES	Indonesian Airlines	Indonesia
IAC	INDAIR	Indian Airlines	India
IAD	FLYWEX	Fly Wex	Italy
IAG	EPAG	EPAG Groupe Air France	France
IAI	ISRAEL AIRCRAFT	Israel Aircraft Industries	Israel
IAJ	JARLAND	Islandair Jersey	United Kingdom
IAK	AIR CARGO EGYPT	International Air Cargo Corporation	Egypt
IAM	ITALIAN AIRFORCE	Aeronautica Militare	Italy
IAR	ILIAMNA AIR	Iliamna Air Taxi	United States
IAS	STARFLEET	International Air Service	United States
IAW	IRAQI	Iraqi Airways	Iraq
IAX	INTERAIR SERVICES	International Air Services	Liberia
IAY	IASON	Deadalos Flugtbetriebs	Austria
IBC	IBICENCA	Ibicenca Air	Spain
IBE	IBERIA	Iberia Airlines	Spain
IBK	NORTRANS	Norwegian Air International (D8)	Norway
IBL	CATOVAIR	IBL Aviation	Mauritius
IBR	IBERTOUR	Ibertour Servicios Aereos	Spain
IBT	IBERTRANS	Ibertrans Aerea	Spain
IBU	INDIGO BLUE	Indigo	United States
IBX	IBEX	Ibex Airlines	Japan
IBY	CENTRAL STAGE	International Business Aircraft	United States
IBZ	INTERBIZ	International Business Air	Sweden
ICA	ICARFLY	Icaro	Italy
ICB	ICEBIRD	Icebird Airline	Iceland
ICC	CARTO	Instituto Cartografico de Cataluna	Spain
ICD	ICARO	Icaro	Ecuador
ICE	ICEAIR	Icelandair	Iceland
ICG	ICELAND COAST	Icelandic Coast Guard	Iceland
ICJ	ICEJET	Icejet	Iceland
ICL	CAL	CAL Cargo Air Lines	Israel
ICM	INTER-CAMEROUN	Air Inter Cameroun	Cameroon
ICN	INTER-CANADIAN	Inter-Canadian	Canada
ICP	CHOPER	Intercopters	Spain
ICR	ICARUS FLIGHTS	Eagle Aero	United States
ICS	INTERSERVI	International Charter Services	Mexico
ICT	CONTAVIA	Intercontinental de Aviaci	Colombia
ICX	INTEX	International Charter Xpress	United States
IDA	INTRA	Indonesia Air Transport	Indonesia
IDE	INDEPENDENCE AIR	Independence Air	United States
IDG	INDIGO	IDG Technology Air	Czech Republic
IDL	ILDEFONSO	Ildefonso Redriguez	Mexico
IDP	INDEPENDENT	Independent Air Freighters	Australia
IDR	INDICATOR	Indicator Company	Hungary
IDX	RED PHOENIX	Indonesa Air Aisa X	Indonesia
IEP	ELIPIU	Elipiu'	Italy
IFA	RED ANGLE	FAI Airservice	Germany
IFC	INDIAN AIRFORCE	Indian Air Force	India
IFF	INTERFREIGHT	Interfreight Forwarding	Sudan
IFI	HELLAS LIFT	Air Lift	Greece
IFL	EIFEL	IFL Group	United States
IFS	RIVIERA	Italy First	Italy
IFT	INTERFLIGHT	Interflight	United Kingdom
IFX	IFTA	International Flight Training Academy	United States
IGA	IGUANA	Skytaxi	Poland
IGN	DIVINE AIR	Interguide Air	Nigeria
IGO	IFLY	IndiGo Airlines	India
IGS	ISLA GRANDE	Isle Grande Flying School	United States
IHE	INTERCOPTER	Interjet Helicopters	Greece
IIG	TRADE AND PUBLIC WORKS	International Company for Transport	ALDAWLYH AIR
IIL	INDIA INTER	India International Airways	India
IJE	IVOIRE JET	Ivoire Jet Express	Ivory Coast
IJM	JET MANAGEMENT	IJM International Jet Management	Austria
IJT	INTELIJET	InteliJet Airways	Colombia
IKA	ITEK-AIR	Itek Air	Kyrgyzstan
IKK	IKIAIR	IKI International Airlines	Japan
IKM	GHANA SURVEY	Aero Survey	Ghana
IKN	IKON	IKON FTO	Germany
IKR	IKAROS	Ikaros DK	Denmark
IKY	GENERAL SKY	Intersky	Bulgaria
ILF	ISLAND FLIGHT	Island Air Charters	United States
ILK	ILEK	Aero Airline	Kazakhstan
ILL	ILYICHAVIA	Ilyich-Avia	Ukraine
ILN	INLINE	Interair South Africa	South Africa
ILS	SERVICIOS ILSA	Servicios Aereos Ilsa	Mexico
ILV	ILAVIA	Il-Avia	Russia
IMA	INTER-MOUNTAIN	Inter-Mountain Airways	United States
IME	AIRTIME	Airtime Charters	United Kingdom
IMN	TAXI CIMARRON	Aerotaxis Cimarron	Mexico
IMP	IMPERIAL	Hellenic Imperial Airways	Greece
IMR	IMAER	Imaer	Portugal
IMT	IMTREC	Imtrec Aviation	Cambodia
IMX	ZIMEX	Zimex Aviation	Switzerland
INA	AERO-NACIONAL	Aero International	Mexico
INC	INSELAIR	Insel Air International	Netherlands Antilles
IND	IONA	Iona National Airways	Ireland
ING	AEROINGE	Aeroingenieria	Chile
INK	SINCOM AVIA	Sincom-Avia	Ukraine
INL	INTAL AVIA	Intal Avia	Kyrgyzstan
INO	INTENOR	Aeroservicios Intergrados de Norte	Mexico
INT	INTAIRCO	Intair	Canada
INU	INSTRUCTOR	Flyguppdraget Backamo	Sweden
INV	INVER	Inversija	Latvia
INX	INTER-EURO	Inter Express	Turkey
IOA	IOWA AIR	Iowa Airways	United States
IOM	ISLE AVIA	Island Aviation and Travel	United Kingdom
IOS	SCILLONIA	Isles of Scilly Skybus	United Kingdom
IPA	IPEC	IPEC Aviation	Australia
IPL	IPULL	Airpull Aviation	Spain
IPM	SHIPEX	IPM Europe	United Kingdom
IPN	NUSANTARA	Industri Pesawat Terbang Nusantara	Indonesia
IPT	INTERPORT	Interport Corporation	United States
IPV	IPV	Parmiss Airlines (IPV)	Iran
IQQ	CARIBJET	Caribbean Airways	Barbados
IRA	IRANAIR	Iran Air	Iran
IRD	ARVAND	Arvand Airlines	Iran
IRE	PARIZAIR	Pariz Air	Iran
IRF	TA-AIR	TA-Air Airline	Iran
IRG	NAFT	Naft Air Lines	Iran
IRH	ATLAS AVIA	Atlas Aviation Group	Iran
IRI	NAVID	Navid	Iran
IRJ	BONYAD AIR	Bonyad Airlines	Iran
IRK	KISHAIR	Kish Air	Iran
IRL	IRISH	Irish Air Corps	Ireland
IRM	MAHAN AIR	Mahan Air	Iran
IRO	IRON AIR	CSA Air	United States
IRP	PAYAMAIR	Payam Air	Iran
IRQ	QESHM AIR	Qeshm Air	Iran
IRR	TARAIR	Tara Air Line	Iran
IRT	IRTYSH AIRLINES	Irtysh Airlines	Uzbekistan
IRU	CHABAHAR	Chabahar Airlines	Iran
IRV	SAFAT AIR	Safat Airlines	Iran
IRW	ARAM	Aram Airline	Iran
IRX	ARIA	Aria Tour	Iran
IRY	ERAM AIR	Eram Air	Iran
IRZ	SAHA	Saha Airlines Services	Iran
ISD	ISDAVIA	ISD Avia	Ukraine
ISG	CLUBAIR	Club Air	Italy
ISI	ISLANDMEX	Island Air	Mexico
ISK	INTERSKY	Intersky	Austria
ISL	ISLANDIA	Landsflug	Iceland
ISM	STORK	Auo Airclub AIST-M	Russia
ISN	TRI-BIRD	Interisland Airlines	Philippines
ISR	ISRAIR	Israir	Israel
ISS	MERAIR	Meridiana	Italy
IST	ISTANBUL	Istanbul Airlines	Turkey
ISW	PINTADERA	Islas Airways	Spain
ITA	CAFEX	Inter-Air	United States
ITE	AEROTAXI	Aerotaxi	Czech Republic
ITF	AIR AVITA	Avita-Servicos Aereos	Angola
ITH	INTRANS NIGERIA	International Trans-Air	Nigeria
ITK	INTERLINK	Interlink Airlines	South Africa
ITN	TITANLUX	Industrias Titan	Spain
ITO	AERO CITRO	Aero Citro	Mexico
ITR	OUT BACK	Frontier Commuter	United States
ITS	INTER-STATE	Inter-State Aviation	United States
ITU	INTERLOS	Intervuelos	Mexico
ITW	INTER WINGS	Inter Air	Bulgaria
ITX	IMPROTEX	Imair Airlines	Azerbaijan
IUS	ICARUS	Icarus	Italy
IVA	INNOTECH	Innotech Aviation	Canada
IVE	COMPANY EXEC	Air Executive	Spain
IVJ	INVADER JACK	Flight International	United States
IVR	RERUN	Burundaiavia	Kazakhstan
IVS	IVOIRE AERO	Ivoire Aero Services	Ivory Coast
IVT	INTERAVIA	Interaviatrans	Ukraine
IVW	IVOIRAIRWAYS	Ivoire Airways	Ivory Coast
IWA	APACHE	Apache Air	United States
IWY	ISLANDWAYS	Interisland Airways Limited	Turks and Caicos Islands
IXX	ISLAND EXPRESS	Dolphin Express Airlines	United States
IYE	YEMENI	Yemenia	Yemen
IZA	IZHAVIA	Izhavia	Russia
IZG	ZAGROS	Zagros Airlines	Iran
IZM	IZMIR	Izair	Turkey
JAA	ASIA	Japan Asia Airways	Japan
JAB	AIR BAGAN	Air Bagan	Myanmar
JAC	COMMUTER	Japan Air Commuter	Japan
JAD	AEROJAL	Aerojal	Mexico
JAE	JADE CARGO	Jade Cargo International	China
JAF	BEAUTY	Jetairfly	Belgium
JAG	JETALLIANCE	Jetalliance	Austria
JAI	JET AIRWAYS	Jet Airways	India
JAK	YANZAR	Jana-Arka	Kazakhstan
JAL	JAPANAIR	Japan Airlines	Japan
JAM	SUNTRACK	Sunline Express	Kenya
JAR	AIRLINK	Airlink	Austria
JAS	AIR SYSTEM	Japan Air System	Japan
JAT	JAT	Jat Airways	Serbia
JAV	JORDAN AVIATION	Jordan Aviation	Jordan
JAW	JAW	Jamahiriya Airways	Libya
JAX	JANAIR	Janair	United States
JAZ	JALWAYS	JALways	Japan
JBA	HELIJET	Helijet	Canada
JBR	JOBAIR	Job Air	Czech Republic
JBU	JETBLUE	JetBlue Airways	United States
JCB	JAYSEEBEE	J C Bamford (Excavators)	United Kingdom
JCC	JETCRAFT	Jetcraft Aviation	Australia
JCF	JET CENTER	Jet Center Flight Training	Spain
JCH	TRADING CARGO	Trading Air Cargo	Mauritania
JCK	JACKSON	Jackson Air Services	Canada
JCM	SECUREAIR	Secure Air Charter	United States
JCR	ROTTERDAM JETCENTER	Rotterdam Jet Center	Netherlands
JCS	JETCLUB	Jetclub	Switzerland
JCT	JET CHARTER	Jet Charter	United States
JCX	JET CONNECT	Jet Connection	Germany
JDA	JAY DEE	JDAviation	United Kingdom
JDC	JOHN DEERE	Deere and Company	United States
JDG	LADYBLUE	Joanas Avialinijos	Lithuania
JDI	JEDI	Jet Service	Poland
JDP	RED PELICAN	JDP Lux	Luxembourg
JEA	JETA	Jet Air	Poland
JED	JET EAST	Jet East International	United States
JEE	AMBJEK AIR	Ambjek Air Services	Nigeria
JEF	JETFLITE	Jetflite	Finland
JEI	JET EXECUTIVE	Jet Executive International Charter	Germany
JEJ	MEXJETS	Jets Ejecutivos	Mexico
JEK	JET OPS	Jet Link	Israel
JEL	JETEL	Tal Air Charters	Canada
JEM	GEMSTONE	Emerald Airways	United Kingdom
JEP	JET PERSONALES	Jets Personales	Spain
JES	JAY-ESS AVIATION	JS Aviation	Mexico
JET	GHIBLI	Wind Jet	Italy
JEX	JANEX	JAL Express	Japan
JFC	JET-FLEET	LTV Jet Fleet Corporation	United States
JFK	KEENAIR	Keenair Charter -	United Kingdom
JFL	LINEFLYER	Jetfly Airlines	Austria
JFS	JAEMCO	Juanda Flying School	Indonesia
JFU	ARGAN	Jet4You	Morocco
JFY	YEOMAN	Foster Yeoman	United Kingdom
JGD	JET GEE-AND-DEE	Jet G&D Aviation	Israel
JGN	JAGSON	Jagson Airlines	India
JGO	JETSGO	JetsGo	Canada
JHN	AIR JOHNSON	Johnson Air	United States
JIA	BLUE STREAK	PSA Airlines	United States
JIB	JIBAIRLINE	Jibair	Djibouti
JIC	JIC-JET	Jetgo International	Thailand
JIM	SARK	Sark International Airways	United Kingdom
JJA	JEJU AIR	Jeju Air	Republic of Korea
JJM	GEODATA	Regional Geodata Air	Spain
JJP	ORANGE LINER	Jetstar Japan	Japan
JKK	SPANAIR	Spanair	Spain
JKY	JOCKEY	Helicopter & Aviation Services	United Kingdom
JLA	SALLINE	MIA Airlines	Romania
JLN	JET LINE	Eurojet Limited	Malta
JLX	KEN JET	Jetlink Express	Kenya
JMB	JAMBOAFRICA	Jambo Africa Airlines	Democratic Republic of Congo
JMC	JAYEMMSEE	JMC Airlines	United Kingdom
JMG	JET MAGIC	JetMagic	Ireland
JMJ	JOHNSTON	Johnston Airways	United States
JMM	JOICOMAR	Joint Military Commission	Sudan
JMR	ALEXANDAIR	Alexandair	Canada
JMT	JOMARTAXI	Jomartaxi Aereo	Mexico
JMX	JAMAICA EXPRESS	Air Jamaica Express	Jamaica
JNA	JIN AIR	Jin Air	South Korea
JNH	JONAH	M & N Aviation	United States
JNR	JET NORTE	Jet Norte	Mexico
JNV	JETNOVA	Jetnova de Aviacion Ejecutiva	Spain
JNY	JENAIR	Jenney Beechcraft	United States
JOB	JOBENI	Aerojobeni	Mexico
JOL	EDIL	Atyrau Air Ways	Kazakhstan
JON	JOHNSONSAIR	Johnsons Air	Ghana
JOR	BLUE TRANSPORT	Blue Air	Romania
JOY	JOY AIR	Joy Air	China
JPN	JETPLAN	Jeppesen UK	United Kingdom
JPO	JETPRO	Jetpro	Mexico
JPQ	JETT PAQUETERIA	Jett Paqueteria	Mexico
JPR	JASPER	Aerosmith Aviation	United States
JPU	JUPITERAIR	Jupiter Airlines	United Arab Emirates
JRI	JETRIDER	Jetrider International	United Kingdom
JRN	JET RENT	Jet Rent	Mexico
JSA	JETSTAR ASIA	Jetstar Asia Airways	Singapore
JSE	SERVIJETS	Jets Y Servicios Ejecutivos	Mexico
JSH	STREAM-AIR	Jetstream Air	Hungary
JSI	SISTEMA	Jet Air Group	Russia
JSJ	JS CHARTER	JS Air	Pakistan
JSM	JET STREAM	Jet Stream	Moldova
JSP	PALMER	Palmer Aviation	United Kingdom
JST	JETSTAR	Jetstar Airways	Australia
JSW	JIGSAW	Jigsaw Project	United Kingdom
JTA	JAI OCEAN	Japan Transocean Air	Japan
JTC	JETRANS	Jet Trans Aviation	Ghana
JTE	JETEX	National Jet Express	Australia
JTG	JETTIME	Jettime	Denmark
JTL	FIREFLY	Jetall Holdings	Canada
JTM	SKYMAN	Exxavia Limited	Ireland
JTN	JETTRAIN	Jettrain Corporation	United States
JTO	JETHAPPY	Jettor Airlines	Hong Kong
JTR	JESTER	Executive Aviation Services	United Kingdom
JTS	AVIONESJETS	Arrendamiento de Aviones Jets	Mexico
JTT	MOSCOW JET	Jet-2000	Russia
JTU	ZHETYSU	Zhetysu	Kazakhstan
JTX	JET ASPEN	Jet Aspen Air Lines	United States
JTY	JATAYU	Jatayu Airlines	Indonesia
JUA	JUAREZ	Aero Juarez	Mexico
JUB	JUBBA	Jubba Airways	Somali Republic
JUC	JUBA CARGO	Juba Cargo Services & Aviation Company	Sudan
JUR	JUNKERS	Ju-Air	Switzerland
JUS	JET USA	USA Jet Airlines	United States
JVK	ISLANDIC	Jorvik	Iceland
JWW	JETWIND	JetWind	United States
JWY	JETWAYS	Jetways of Iowa	United States
JXT	VANNIN	Jetstream Executive Travel	United Kingdom
JXX	JETBIRD	Jetx Airlines	Iceland
JZA	JAZZ	Air Canada Jazz	Canada
JZR	JAZEERA	Jazeera Airways	Kuwait
KAA	AASCO	Asia Aero Survey and Consulting Engineers	Republic of Korea
KAC	KUWAITI	Kuwait Airways	Kuwait
KAD	AIR KIROVOGRAD	Air Kirovograd	Ukraine
KAE	KARTIKA	Kartika Airlines	Indonesia
KAH	DEKAIR	Kent Aviation	Canada
KAI	KAISER	Kaiser Air	United States
KAJ	KARTHAGO	Karthago Airlines	Tunisia
KAL	KOREANAIR	Korean Air	Republic of Korea
KAM	ICO-AIR	Air Mach	Italy
KAO	KAZAVAIA	Kazan Aviation Production Association	Russia
KAP	CAIR	Cape Air	United States
KAS	KINGSTON AIR	Kingston Air Services	Canada
KAT	KATO-AIR	Kato Airline	Norway
KAV	AIRKUFRA	Air Kufra	Libya
KAW	KAZWEST	Kaz Air West	Kazakhstan
KBA	BOREK AIR	Kenn Borek Air	Canada
KBR	KORAL BLUE	KoralBlue Airlines	Egypt
KBV	SWECOAST	Kustbevakningen	Sweden
KBZ	AIR KBZ	Air KBZ	Burma
KCA	TRANS-KIEV	Trans-Kiev	Ukraine
KCE	KACEY	Irving Oil Transport	Canada
KCU	KOCOGLU	Skyline Ulasim Ticaret A.S.	Turkey
KDA	KENDELL	Kendell Airlines	Australia
KDC	KAY DEE	K D Air Corporation	Canada
KDR	DARLINES	Royal Daisy Airlines	Uganda
KDZ	KUDZU	Flightworks	United States
KEE	KEYSTONE	Keystone Air Services	Canada
KEK	ARKHABAY	Arkhabay	Kazakhstan
KEN	KENMORE	Kenmore Air	United States
KES	KALLAT EL SKER	Kallat El Saker Air Company	Libya
KEY	KEY AIR	Key Airlines	United States
KFA	FLIGHTCRAFT	Kelowna Flightcraft Air Charter	Canada
KFC	KREMENCHUK	Kremenchuk Flight College	Ukraine
KFK	KRIFKA AIR	Aero Charter Krifka	Austria
